ID,Age,Education_level,Sexe,Country,Ethnicity,drug_names,Drug_uses
461,18-24,Diplôme universitaire,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière année
465,18-24,Diplôme universitaire,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière année
471,45-54,A quitté l'école à 16 ans,Femme,États-Unis,Blanc,Meth,Utilisé le dernier jour
474,18-24,A quitté l'école avant 16 ans,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
475,35-44,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
482,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
483,35-44,Diplôme universitaire,Femme,Australie,Blanc,Meth,Utilisé au cours de la dernière décennie
493,45-54,Certificat/diplôme professionnel,Femme,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
498,55-64,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
501,55-64,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
503,25-34,Certificat/diplôme professionnel,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
505,55-64,Certificat/diplôme professionnel,Femme,Canada,Blanc,Meth,Utilisé au cours du mois dernier
513,45-54,Maitrise,Femme,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
514,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Royaume-Uni,Blanc,Meth,utilisé la semaine dernière
515,55-64,A quitté l'école à 16 ans,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
517,18-24,A quitté l'école à 17 ans,Femme,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
518,35-44,A quitté l'école à 16 ans,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
520,25-34,Certificat/diplôme professionnel,Masculin,Autres,Blanc,Meth,Utilisé au cours de la dernière décennie
526,35-44,A quitté l'école avant 16 ans,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
527,45-54,Diplôme universitaire,Femme,Australie,Blanc,Meth,Utilisé le dernier jour
529,18-24,Certificat/diplôme professionnel,Masculin,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière année
533,45-54,Diplôme universitaire,Masculin,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
537,25-34,Diplôme universitaire,Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
548,45-54,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
591,35-44,A quitté l'école avant 16 ans,Masculin,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
598,55-64,Certificat/diplôme professionnel,Femme,Canada,Blanc,Meth,Utilisé au cours de la dernière année
604,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
606,35-44,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
616,25-34,A quitté l'école avant 16 ans,Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
618,45-54,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
636,35-44,Doctorat,Femme,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
648,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
651,45-54,Maitrise,Femme,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
653,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Australie,Blanc,Meth,Utilisé au cours de la dernière année
655,35-44,A quitté l'école à 16 ans,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière année
658,45-54,Certificat/diplôme professionnel,Masculin,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
660,25-34,Doctorat,Masculin,République d'Irlande,Blanc,Meth,Utilisé au cours de la dernière décennie
668,35-44,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Royaume-Uni,Blanc,Meth,Utilisé le dernier jour
680,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière année
681,45-54,Doctorat,Masculin,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
685,35-44,Certificat/diplôme professionnel,Femme,Royaume-Uni,Blanc,Meth,Utilisé le dernier jour
691,55-64,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
702,45-54,A quitté l'école avant 16 ans,Masculin,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
705,35-44,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé depuis une décennie
716,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
730,25-34,A quitté l'école à 16 ans,Femme,Australie,Blanc,Meth,Utilisé au cours de la dernière décennie
736,25-34,Diplôme universitaire,Femme,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière année
739,18-24,A quitté l'école à 18 ans,Femme,Autres,Blanc,Meth,Utilisé au cours de la dernière année
745,25-34,A quitté l'école à 16 ans,Masculin,Royaume-Uni,Blanc,Meth,Utilisé le dernier jour
756,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
759,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
760,18-24,Doctorat,Masculin,Royaume-Uni,Blanc,Meth,Utilisé le dernier jour
761,25-34,Diplôme universitaire,Masculin,Canada,Blanc,Meth,Utilisé au cours de la dernière année
766,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
767,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
768,25-34,Maitrise,Masculin,Nouvelle-Zelande,Blanc,Meth,Utilisé au cours de la dernière année
773,45-54,Diplôme universitaire,Masculin,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
774,45-54,Certificat/diplôme professionnel,Femme,Canada,Blanc,Meth,Utilisé le dernier jour
775,18-24,A quitté l'école à 18 ans,Masculin,Autres,Blanc,Meth,Utilisé au cours de la dernière décennie
777,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
781,18-24,Certificat/diplôme professionnel,Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
783,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Autre,Meth,Utilisé au cours de la dernière année
792,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
793,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Autres,Blanc,Meth,Utilisé au cours de la dernière année
797,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
799,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,utilisé la semaine dernière
800,35-44,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
801,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Canada,Blanc,Meth,Utilisé au cours de la dernière année
802,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
805,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
807,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
809,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
810,18-24,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
813,45-54,Diplôme universitaire,Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
815,25-34,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
817,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Canada,Blanc,Meth,Utilisé au cours de la dernière année
819,45-54,Doctorat,Masculin,Australie,Blanc,Meth,Utilisé depuis une décennie
823,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Royaume-Uni,Blanc,Meth,Utilisé le dernier jour
824,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,utilisé la semaine dernière
826,18-24,Diplôme universitaire,Masculin,Australie,Blanc,Meth,Utilisé au cours du mois dernier
827,18-24,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
828,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,utilisé la semaine dernière
837,18-24,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
842,25-34,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
846,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
847,35-44,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
849,25-34,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
853,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
854,25-34,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
855,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
856,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
857,18-24,A quitté l'école à 16 ans,Masculin,Canada,Mixte-Blanc/Noir,Meth,Utilisé au cours du mois dernier
859,18-24,Certificat/diplôme professionnel,Masculin,États-Unis,Blanche/Asiatique,Meth,Utilisé le dernier jour
860,25-34,A quitté l'école à 17 ans,Masculin,Canada,Blanc,Meth,Utilisé le dernier jour
861,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
864,18-24,Diplôme universitaire,Masculin,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière décennie
865,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Canada,Blanc,Meth,Utilisé au cours de la dernière décennie
866,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,République d'Irlande,Blanc,Meth,Utilisé au cours de la dernière année
868,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Canada,Blanc,Meth,Utilisé au cours du mois dernier
870,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
871,45-54,Certificat/diplôme professionnel,Masculin,Royaume-Uni,Blanc,Meth,Utilisé depuis une décennie
872,25-34,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière décennie
873,18-24,Maitrise,Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
876,25-34,Maitrise,Femme,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
878,35-44,Certificat/diplôme professionnel,Masculin,États-Unis,Autre,Meth,Utilisé le dernier jour
881,25-34,Maitrise,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
882,18-24,A quitté l'école avant 16 ans,Femme,États-Unis,Blanc,Meth,Utilisé au cours du mois dernier
883,35-44,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
884,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
885,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
893,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,République d'Irlande,Blanc,Meth,Utilisé au cours de la dernière année
895,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
902,18-24,Diplôme universitaire,Masculin,Canada,Blanc,Meth,utilisé la semaine dernière
904,25-34,Maitrise,Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
905,18-24,A quitté l'école à 18 ans,Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
906,35-44,Diplôme universitaire,Femme,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
907,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Blanc,Meth,utilisé la semaine dernière
910,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,États-Unis,Autre,Meth,Utilisé au cours de la dernière année
911,18-24,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,Utilisé le dernier jour
912,25-34,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Autre,Meth,Utilisé au cours du mois dernier
913,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Femme,États-Unis,Blanc,Meth,Utilisé le dernier jour
915,35-44,Diplôme universitaire,Masculin,États-Unis,Blanc,Meth,utilisé la semaine dernière
917,25-34,A quitté l'école à 17 ans,Femme,États-Unis,Blanc,Meth,utilisé la semaine dernière
918,18-24,A quitté l'école à 18 ans,Masculin,États-Unis,Mixte-Blanc/Noir,Meth,Utilisé le dernier jour
919,25-34,A quitté l'école à 16 ans,Masculin,États-Unis,Blanc,Meth,Utilisé au cours de la dernière année
921,18-24,A quitté l'école à 18 ans,Masculin,Canada,Blanc,Meth,Utilisé au cours de la dernière année
922,35-44,Maitrise,Masculin,Royaume-Uni,Blanc,Meth,Utilisé au cours de la dernière année
923,18-24,"Quelques études collégiales ou universitaires, sans certificat ni diplôme",Masculin,Autres,Blanc,Meth,Utilisé au cours de la dernière année
924,18-24,A quitté l'école avant 16 ans,Masculin,Australie,Blanc,Meth,Utilisé le dernier jour
